,0,0
4279,V3Ga0.999Zn0.001,10.2
4340,Eu0.7Sr0.3Fe1.715Co0.285As2,10.2
1656,Nb0.5Zr0.5,10.122
15,C1Ta0.5W0.5,10.1
792,La0.8Y0.2Fe0.975Mn0.025As1F0.11O0.89,10.1
1996,Au0.1C1.3Y0.9,10.1
2463,Y0.45Pr0.55Ba2Cu3O6.98,10.1
2531,Y1Ni1Cu1B2C1,10.1
2836,Hf0.5V2Zr0.5,10.1
2854,Y1Ni1.46Pd0.54B2C1,10.1
3394,Zr0.5Hf0.5V2,10.1
4108,V3Si0.6Al0.4,10.1
4544,Nb0.7Ti0.3,10.1
4646,Y0.99Gd0.01Rh4B4,10.1
4760,Rh0.09Zr0.91,10.1
5002,Fe1Se0.91S0.09,10.1
5044,Zr1Ru0.99Rh0.01P1,10.1
5092,Mo0.2W0.8C1,10.1
5193,La1Fe0.9975Mn0.0025As1F0.11O0.89,10.1
5555,V2.865Fe0.135Ga1,10.1
2210,Nb0.68Zr0.32,10.05
4033,Y2I1.25Br0.75C2,10.05
4699,La1Fe0.99Zn0.01As1O0.85,10.04
3371,Fe1Se0.1Te0.9,10.03333333
2796,Nb0.75Ti0.25,10.02
4493,Y0.75Tb0.25Ni2B2C1,10.02
2000,Fe1Se0.8S0.2,10.015
9,Nd0.65Pr0.35Ba1Ca1Cu3O7,10
350,Ga0.21V0.79,10
354,Ba0.825K0.175Fe2As2,10
377,Dy1Ba2Cu2.7Fe0.3O6.96,10
506,Y0.5Pr0.5Ba2Cu3O6.965,10
1078,Gd1Ba1.65Pr0.35Cu3O6.97,10
1931,Ba0.88K0.12Fe2As2,10
1979,Ho0.45Lu0.55Ni2B2C1,10
2362,Y1Ba2Cu2.91Zn0.09O6.65,10
2377,C1.35Y1,10
2462,Mo0.75Re0.25,10
2949,Ba0.823K0.177Fe2As2,10
4026,Fe0.95Co0.05Se1,10
4247,Y0.71Er0.29Rh4B4,10
4479,La1.78Sr0.22Cu0.985Zn0.015O4,10
4597,Ba1.6Sr0.4Yb1Cu3O6.48,10
4822,Nd1Fe0.8Rh0.2As1O1,10
5037,Ta0.6W0.4C1,10
5600,Fe1Te0.9S0.1,10
3927,Hf0.6Zr0.4V2,9.97
1231,Zr0.3Hf0.7V2,9.96
4602,Y0.85Gd0.15Ni2B2C1,9.95
2773,V2Hf0.9Nb0.1,9.93
747,Y1Ni1.4Pd0.6B2C1,9.92
3245,Ta0.8W0.2C1,9.92
1478,Zr0.7Hf0.3V2,9.9
1694,Rh0.1Zr0.9,9.9
4243,Hf0.6V2Zr0.4,9.9
3603,Mo0.95Hf0.05C0.68,9.87
1363,Pr1Fe0.9Co0.1As0.7P0.3O1,9.86
5437,Hf0.15Nb0.85,9.85
448,Ho0.6Lu0.4Ni2B2C1,9.82
4161,V2Hf0.9Ta0.1,9.82
4950,Sr0.66Eu0.34Fe1.76Co0.24As2,9.82
5408,Na1Fe0.995Co0.005As1,9.81
1370,Nb0.25Ta0.75C1,9.8
1506,La1.9Ba0.1Cu0.99Zn0.01O4,9.8
3036,Nb2Sn1V1,9.8
3144,V1Nb2Sn1,9.8
3767,Nd0.8Pr0.2Ba2Cu3O6.75,9.8
3893,Nb0.6Ti0.4,9.8
5024,V3Si0.4Sn0.6,9.8
5630,Ir0.41Nb0.59,9.8
1349,B2Nb0.83,9.77
2672,Zr0.13Hf0.87V2,9.76
1227,Dy0.2Tm0.8Ni2B2C1,9.75
3945,La1Fe1As0.7P0.3O1,9.743333333
1775,Zr1Ru1Si1,9.733333333
2913,Hf0.8Zr0.2V2,9.73
4457,Lu0.87Gd0.13Ni2B2C1,9.715
530,Ga0.205V0.795,9.7
1725,Ir0.385Nb0.615,9.7
4190,La1.7Ba0.3Cu1O4,9.7
4797,Be0.86Pb0.14,9.7
4853,V3Si0.6Sn0.4,9.7
1932,Y1Ni1.9Co0.1B2C1,9.65
1193,Be0.957Re0.043,9.645
3257,Y0.56Er0.44Rh4B4,9.64
3699,Nb0.9Ti0.1,9.61
683,K1Bi1O3,9.6
1940,Hf0.1Nb0.9,9.6
1955,Nb3Rh0.02Pt0.98,9.6
2082,Sr1Fe1.82Ni0.18As2,9.6
4512,Sm1Fe0.9Rh0.1As1O1,9.6
4651,Y2I1.2Br0.8C2,9.6
4694,Rh0.17Zr0.83,9.6
5042,Fe1Te0.9Se0.1,9.6
5371,Be0.98Re0.02,9.6
2951,La1.74Sr0.26Cu1O4,9.5875
2800,Fe1Se0.96S0.04,9.58
5184,La1.78Sr0.22Cu0.98Zn0.02O4,9.555
1167,Cd0.1In0.9La3,9.55
3400,La3In0.9Cd0.1,9.55
4318,Hf0.8Ta0.2V2,9.54
3514,Er1Ni1.98Fe0.02B2C1,9.535
916,Ba0.5K0.5Fe1.9Mn0.1As2,9.53
4098,Hf0.05Nb0.95,9.52
1298,Ba1Fe1.924Co0.076As2,9.505
171,Nb3Rh0.3Au0.7,9.5
444,Fe0.99Ni0.01Se0.3Te0.7,9.5
884,Be0.96Re0.04,9.5
1122,Y0.47Er0.53Rh4B4,9.5
1165,V3Ga0.6Si0.4,9.5
2113,Nd1.85Ce0.15Cu0.96Zn0.04O4,9.5
2675,Sr1Fe1.826Co0.174As2,9.5
5306,La1Bi1S2F0.6O0.4,9.5
1223,Hf0.95Ta0.05V2,9.49
2911,Hf0.9Ta0.1V2,9.49
5612,Hf0.2Nb0.8,9.48
461,Be22Re0.95W0.05,9.45
1069,Zr0.87Hf0.13V2,9.45
2481,Nb0.35Zr0.65,9.45
3247,K0.8Bi1.2O3,9.45
5701,La3In0.7Al0.3,9.42
2049,Ta0.4W0.6C1,9.41
4188,Nb0.95Ti0.05,9.41
398,Pr1.87Ce0.13Cu1O4,9.4
1593,Re0.9V0.1,9.4
2787,V3Si0.68Ga0.32,9.4
3091,Nb0.55Ti0.45,9.4
4412,La1.85Sr0.15Cu0.966Ni0.034O4,9.4
5556,Cu0.7Nb0.3,9.39
4441,Bi0.1C1.45Y0.9,9.35
1811,Ba1Fe1.678Ru0.322As2,9.31
778,Ho0.85Y0.15Ni2B2C1,9.3
1356,Nb0.79Si0.21,9.3
1523,Li1Fe0.98Cu0.02As1,9.3
2174,Nb0.33Ti0.67,9.3
3178,La1.881Ba0.119Cu1O4,9.3
4046,H0.995Pd1,9.275
3093,Nb0.999Y0.001,9.27
4962,Nb0.98Y0.02,9.26
267,Mo0.23Re0.77,9.25
366,Be0.99Re0.01,9.25
2361,La1F0.5Bi1S2O0.5,9.25
2386,Ga0.3In0.7La3,9.25
2810,La1.85Ce0.15Cu1O4,9.25
5711,La3In0.7Ga0.3,9.25
3694,Fe0.97Co0.03Se0.3Te0.7,9.24
1629,Nb0.995Ta0.005,9.226
2742,V2Hf0.95Y0.05,9.22
1309,La1.925Ca0.075Cu1O4,9.2
1425,Nd0.75Pr0.25Ba2Cu3O6.85,9.2
2645,Bi1.5Pb0.5Sr1.8La0.2Cu1O5.983,9.2
4070,Be22Re0.95Os0.05,9.2
4300,Be22Re0.99Ru0.01,9.2
539,Gd0.01Nb0.99,9.19
2325,V2Hf0.9Y0.1,9.19
5670,V2Hf0.9Ti0.1,9.19
519,Gd0.001Nb0.999,9.18
2475,Ta0.4Mo0.6C1,9.18
1503,N0.003Nb0.997,9.12
1023,Nb0.25Zr0.75,9.116666667
4629,Nb0.18Re0.82,9.116666667
3968,Hf0.99Ta0.01V2,9.11
2228,Nb3Al0.3Ge0.7,9.1
2561,Nd1.85Ce0.15Cu1O4.037,9.1
2573,Mo1.8Rh0.2B1C1,9.1
3292,B2Nb0.84,9.1
1699,Nb0.99Ta0.01,9.079
2301,Nb0.36Ti0.64,9.05
3790,Y0.28Er0.72Rh4B4,9.05
4973,Ta0.462Ti0.538,9.05
5472,Nb0.98Ta0.02,9.02
713,La1.882Ba0.118Cu1O4,9
928,Sm1Fe0.94Ni0.06As1O1,9
1282,Y0.4Pr0.6Ba2Cu3O6.95,9
1541,K0.915Bi1.085O3,9
2170,V2.898Mn0.102Ga1,9
2395,Mo0.1W0.9C1,9
2971,Bi2Sr2Ca0.4Y0.6Cu2O8,9
3183,Lu1Th3.4Ru0.6B4,9
3380,C1Hf0.15Mo0.85,9
3740,Nb2.58Ti0.42Al1,9
3770,Pr1.9Ce0.1Cu1O3.98,9
4374,La1.8Sr0.2Cu0.9703Zn0.0297O4,9
4851,Nb0.75Si0.25,9
5458,Dy0.4Tm0.6Ni2B2C1,9
5524,Nd1Fe0.9Co0.1As1F0.11O0.89,9
5625,Be0.62Si0.38,9
5641,Nb0.2Ta0.8C1,9
3712,Nb0.44Ti0.56,8.99
4525,Hf0.4Zr0.6V2,8.98
3571,Ta0.2W0.8C1,8.96
2104,Ba1Fe1.28Ru0.72As2,8.95
2957,Sr1Fe1.85Ni0.15As2,8.93
1422,Mg0.4Al0.6B2,8.925
1678,Y1Ir2Rh2B4,8.92
3707,Hf0.5Nb0.5,8.905
67,C1Mo0.85Ta0.15,8.9
235,Nb3Rh0.05Pt0.95,8.9
497,In0.5La3Tl0.5,8.9
706,La1.85Sr0.15Cu0.982Co0.018O4,8.9
899,Ta0.05V2Zr0.95,8.9
2197,Ho0.75Y0.25Ni2B2C1,8.9
3492,La3In0.5Tl0.5,8.9
320,Nb0.991Ta0.009,8.87
1296,Nb0.96Ta0.04,8.87
1116,Nb0.4Zr0.6,8.86
4315,Lu0.85Er0.15Ru1B2,8.86
4398,Hf0.2Zr0.8V2,8.85
3692,Ho0.75Lu0.25Ni2B2C1,8.81
3916,Mo0.95Hf0.05C0.65,8.81
315,V2.58Zr0.42Si1,8.8
850,Bi0.65Pb0.35,8.8
1749,Mo0.85Pt0.15,8.8
1823,La1Fe1As0.2P0.8F0.1O0.9,8.8
3203,La1Nd0.85Ce0.15Cu1O4,8.8
3985,V2Hf0.8Ti0.2,8.8
4201,V3Ge0.9Al0.1,8.8
4543,Bi0.56Pb0.44,8.8
449,Sr0.57Eu0.43Fe1.76Co0.24As2,8.78
725,Ho0.8Lu0.2Ni2B2C1,8.77
2789,Lu0.9Er0.1Ru1B2,8.77
3541,Ho0.9Lu0.1Ni2B2C1,8.77
5340,Ho0.95Lu0.05Ni2B2C1,8.77
1237,Nb0.984Ta0.016,8.76
2467,Nb0.94Ta0.06,8.76
909,Y0.12Er0.88Rh4B4,8.74
3281,Lu0.9Tm0.1Ru1B2,8.72
3645,Ca1Fe0.85Ni0.15As1F1,8.72
4145,Ho0.85Lu0.15Ni2B2C1,8.72
4231,Ho0.7Lu0.3Ni2B2C1,8.72
5390,Zr1Ru1As1,8.716666667
4584,Pr1Fe1As0.2P0.8F0.1O0.9,8.71
1623,V3Ga0.4Si0.6,8.7
2027,V3Si0.6Ge0.4,8.7
3387,Nb0.38Zr0.62,8.7
3949,Tc0.875Ti0.125,8.7
4262,C1Mo0.8Ta0.2,8.7
4519,Y1Ni1.8Mn0.2B2C1,8.7
4581,Bi0.35Pb0.65,8.7
5284,Y1Ni1.94Ru0.06B2C1,8.7
5147,Y0.8Pr0.2Ni2B2C1,8.68
5386,Ta0.6Mo0.4C1,8.67
5581,Y0.9Gd0.1Rh4B4,8.66
108,Sr1Fe1.84Ni0.16As2,8.65
1303,Bi0.3Pb0.7,8.63
191,Be22Mo0.4Re0.6,8.6
1920,La1.82Ba0.18Cu0.99Ga0.01O4,8.6
3013,Nb0.2Zr0.8,8.6
4696,Be0.8Os0.2,8.6
4768,V3Si0.5Ga0.5,8.6
4791,Be22Mo0.3Re0.7,8.6
5086,V0.7Zr0.3,8.6
611,Mg1C1Ni2.9Fe0.1,8.58
5409,La1Fe0.975Co0.025As1O1,8.58
568,La1.885Sr0.115Cu0.99Zn0.01O4,8.56
2693,Nb0.957Ta0.043,8.55
1708,Er0.9Tb0.1Ni2B2C1,8.52
54,Er1Ni1.94Fe0.06B2C1,8.5
666,C0.1N0.9Nb1,8.5
2207,Ba7.76Si46,8.5
2224,C1Mo0.75Ta0.25,8.5
2302,Ta0.8Mo0.2C1,8.5
2937,Mo0.82Re0.18,8.5
3891,Nb0.14Re0.86,8.5
3974,La2.9952Gd0.0048In1,8.5
3921,Zr1Ru1P1,8.496153846
1330,Sr0.5Eu0.5Fe1.76Co0.24As2,8.45
3542,C0.64Mo1,8.45
815,Ba1Fe1.64Ru0.36As2,8.43
3239,Nb0.938Ta0.062,8.42
3716,Mo0.02Nb0.98,8.41
1545,Zr1Ru1P0.95B0.05,8.4
2075,Re0.71V0.29,8.4
2376,V2.781Co0.219Ga1,8.4
2785,Nb0.9Ta0.1,8.4
3050,Nd1.85Ce0.15Cu0.994Ni0.006O4,8.4
4061,Nb2.85V0.15Au1,8.4
5191,Bi0.5Pb0.5,8.4
4689,Er1Ni1.96Fe0.04B2C1,8.355
4542,K0.9Bi1.1O3,8.35
870,La1.84Ba0.16Cu0.99Ga0.01O4,8.3
1929,Nb2.1Mo0.9Al1,8.3
2176,V0.6Zr0.4,8.3
3427,Mg1B1.4Be0.6,8.3
4017,Bi0.26Pb0.74,8.3
4471,Be22Mo0.6Re0.4,8.3
5327,Re0.73W0.27,8.3
5401,Ba1Fe1.738Rh0.262As2,8.3
5435,Nb3Si0.5Sn0.5,8.3
4504,Ta0.685Ti0.315,8.28
5238,Mo0.815Re0.185,8.27
1726,Y2I1.5Cl0.5C2,8.25
1419,Er0.98Gd0.02Rh4B4,8.22
4977,Er0.79Ho0.21Rh4B4,8.22
190,Th1.6Er0.4C3,8.2
554,Nb3Sn0.73Ge0.27,8.2
746,La1.88Ba0.12Cu0.99Ga0.01O4,8.2
1987,C3Er0.4Th1.6,8.2
2910,La2.98Ce0.02In1,8.2
3252,Fe1Te0.93Se0.07,8.2
4594,Th1.8Er0.2C3,8.2
4883,Ba7.61Si46,8.2
5393,Fe0.95Co0.05Se0.3Te0.7,8.2
5465,C3Er0.2Th1.8,8.2
5575,Y1Ni1.9Fe0.1B2C1,8.2
132,Ba1Fe1.55Ru0.45As2,8.18
3367,Nb0.87Ta0.13,8.15
5407,Bi0.2Pb0.8,8.15
4316,Y1Ni1.86Co0.14B2C1,8.13
451,Au0.15Sb0.85,8.1
872,V3Si0.25Ga0.75,8.1
1281,C3Er0.6Th1.4,8.1
3138,Th1.4Er0.6C3,8.1
3265,Y0.8Gd0.2Ni2B2C1,8.1
3857,La1.75Sr0.25Cu0.98Ni0.02O4,8.1
4135,K0.95Bi1.05O3,8.1
4964,Zr1Ru1P0.9B0.1,8.1
4536,Nb0.85Ta0.15,8.08
631,Er0.97Gd0.03Rh4B4,8.06
2102,Er0.73Ho0.27Rh4B4,8.06
1917,Bi0.625Pb0.375,8.05
5118,B2Nb0.6,8.04
5439,Bi0.575Pb0.425,8.03
636,La1.8Sr0.2Cu0.65Ni0.35O4,8
1132,Ir0.25Zr0.75,8
1171,La1.737Sr0.263Cu1O4,8
1324,Ba0.83K0.17Fe2As2,8
1433,Ba0.779Na0.221Fe2As2,8
2217,Bi2Sr1.3Sm0.7Cu1O6.405,8
3625,Mg1C1Ni2.8Fe0.2,8
3976,Nd1.85Ce0.15Cu0.95Zn0.05O4,8
4283,La1.85Sr0.15Cu0.9775Zn0.0225O4,8
5683,Fe0.5Ba2Sm1Cu2.5O7.54,8
243,Tm1Ni1.96Fe0.04B2C1,7.97
274,Sr0.4Eu0.6Fe1.76Co0.24As2,7.97
3762,B2Nb0.7,7.96
1133,Bi0.1Pb0.9,7.95
2182,Er1Rh3.6Ir0.4B4,7.95
2307,La2.9889Gd0.0111In1,7.92
1681,Lu2.5Sc2.5Ir4Si10,7.915
1146,Lu0.25Sc4.75Ir4Si10,7.91
540,Y2I1Br1C2,7.9
665,Nb3Rh0.1Pt0.9,7.9
2565,La0.5Th0.5Ni1C2,7.9
3951,Ir0.375Nb0.625,7.9
5341,Gd0.02In1La2.98,7.9
5496,Tc0.6W0.4,7.89
1197,La1Bi1S2F0.7O0.3,7.86
2090,Ba0.5K0.5Fe1.7Zn0.3As2,7.86
2929,Ta0.52Ti0.48,7.86
250,Lu0.8Er0.2Ru1B2,7.85
1613,Rh0.08Zr0.92,7.85
2348,Mo0.6Ru0.4,7.85
2719,La1.84Sr0.16Cu0.97Zn0.03O4,7.85
5606,Nb0.803Ta0.197,7.85
2254,Ba1Fe1.92Co0.08As2,7.833333333
2085,Pb0.95Sb0.05,7.83
4040,H0.05Nb0.95,7.83
2902,Mo0.05Nb0.95,7.815
5614,Y0.79Gd0.21Ni2B2C1,7.81
414,V3Si0.52Ga0.48,7.8
644,La1Fe1P1F0.03O0.97,7.8
1648,V0.4Zr0.6,7.8
1652,La1Fe1P1F0.08O0.92,7.8
2864,La3In0.8Sn0.2,7.8
3597,Nb5Si2.4B0.6,7.8
3869,In0.8La3Sn0.2,7.8
4394,Bi0.23Pb0.77,7.8
3261,Ba0.91La0.09Fe2As2,7.76
65,Li2Pd3B0.95Al0.05,7.75
3259,Pb0.36Sn0.64,7.75
5001,Eu1.85Ce0.15Cu1O4,7.75
972,Lu2Ir3Si4.9Ge0.1,7.74
3756,Ca2.8Co0.2Rh4Sn13,7.73
1717,C1Mo0.5Ta0.5,7.7
2338,Ta0.455Zr0.545,7.7
2602,Y0.75Pr0.25Ni2B2C1,7.7
3014,Bi0.45Pb0.55,7.7
3142,Li2Pd2.94Ni0.06B1,7.7
4143,La0.6Th0.4Ni1C2,7.7
4671,La2.916Pr0.084Tl1,7.7
4961,Bi0.07Pb0.93,7.7
4218,Lu3.5Sc1.5Ir4Si10,7.665
2340,Li2Pd2.85Ni0.15B1,7.663333333
2478,Li1Fe0.925Co0.075As1,7.66
1251,Lu1Sc4Ir4Si10,7.655
3253,Nb0.8Ta0.2,7.62
833,Er0.95Gd0.05Rh4B4,7.61
926,Nb0.1Zr0.9,7.6
2347,Au0.22Nb0.78,7.6
3078,Nb0.97Tc0.03,7.6
3289,Mo0.5Re0.5,7.6
4726,Nb3Sn0.39Ge0.61,7.6
5388,La0.4Th0.6Ni1C2,7.6
1126,B2Nb0.5,7.56
4384,Er1Rh2.4Ir1.6B4,7.56
3449,La2.91Pr0.09Tl1,7.55
381,Lu0.574Dy0.426Ni2B2C1,7.54
1297,Lu0.9Ho0.1Ru1B2,7.53
1361,Na1Fe0.92Co0.08As1,7.53
5071,Ta0.36Ti0.64,7.53
1514,Ti0.42V0.58,7.52
1816,Tc0.5W0.5,7.52
3995,La1Fe1As0.25P0.75O1,7.52
3046,Si0.2V0.8,7.51
691,Pd0.1Zr0.9,7.5
1664,Lu0.6Dy0.4Ni2B2C1,7.5
3655,Sm1Fe0.96Ni0.04As1O1,7.5
4505,La0.99Y0.01Fe0.995Mn0.005As1F0.11O0.89,7.5
4766,V2.79Ce0.21Ga1,7.5
5064,Au0.1Sb0.9,7.5
5455,C1Mo0.2Ta0.8,7.5
1773,Li2Pd3B0.9Al0.1,7.49
4572,Ti0.415V0.585,7.49
3373,Pr1Fe0.85Co0.15As1O1,7.485
753,Pr1Fe0.9Co0.1As0.5P0.5O1,7.46
685,Pb0.57Sn0.43,7.45
1409,Ho0.97La0.03Ni2B2C1,7.44
2823,Mg1C1Ni2.95Co0.05,7.42
501,Ba1Fe1.945Ni0.055As2,7.4
1630,Nb3Rh0.3Pt0.7,7.4
1634,V3Si0.46Ga0.54,7.4
1855,Ba1Fe1.948Mo0.052As2,7.4
2002,Nb0.25Ti0.75,7.4
2285,Nb3Al0.15Ge0.85,7.4
3506,Sr1Fe1.8Ni0.2As2,7.4
5068,K0.85Bi1.15O3,7.4
3071,Tm1Ni1.92Fe0.08B2C1,7.39
4625,H0.985Pd1,7.39
3369,Bi0.05Pb0.95,7.388
496,H0.1Nb0.9,7.38
4022,Ti0.4V0.6,7.38
599,Mo0.42Re0.58,7.375
2381,Er1Ir2Rh2B4,7.37
2743,Fe1Te0.8S0.2,7.36625
2257,H0.983Pd1,7.355
4729,Tc0.7V0.3,7.355
1329,Bi0.4Sn0.6,7.34
3710,Lu0.9Dy0.1Ru1B2,7.34
5633,Er0.46Ho0.54Rh4B4,7.32
5016,Er1Ni1.965Fe0.035B2C1,7.31
1556,Ti0.2V0.8,7.305
1714,Hf0.025Re0.975,7.3
1769,Rh0.3W0.7,7.3
1915,La1.85Sr0.15Cu0.975Zn0.025O4,7.3
2125,La2Cu0.97Zn0.03O4.1,7.3
2177,Nb3Al0.39Ge0.61,7.3
2896,Nb3Ge0.5Ga0.5,7.3
3498,Lu0.88Gd0.12Ni2B2C1,7.3
4084,Bi0.8Sn0.2,7.3
4293,Ga0.5Ge0.5Nb3,7.3
5576,In0.7Sn0.3,7.3
4491,Lu0.8Tm0.2Ru1B2,7.295
328,Pb0.9904Sb0.0096,7.29
4876,Mg1C1Ni2.9Co0.1,7.29
423,H00.33Nb0.67,7.28
717,Fe1Te0.75S0.25,7.28
3118,H0.33Nb0.67,7.28
4307,Pb0.95Sn0.05,7.268
4772,Nb0.95W0.05,7.25
1095,Li2Pd2.7Ni0.3B1,7.233333333
4920,La1.83Sr0.17Cu0.96Ni0.04O4,7.233333333
1542,Er0.85Tb0.15Ni2B2C1,7.225
4644,La1.821Ce0.179Cu1O4,7.225
4896,Bi0.0105Pb0.9895,7.214
615,La1Fe1P1F0.05O0.95,7.21
791,Th1.4Sc0.6C3,7.2
922,Al0.1Be0.9,7.2
1803,V3Si0.4Ge0.6,7.2
2147,Nb0.26Re0.74,7.2
2448,Mg1C1Ni2.8Co0.2,7.2
2666,Sr1Fe1.86Co0.14As2,7.2
3011,Ti0.516V0.484,7.2
3884,V3Ga0.7Sn0.3,7.2
4960,La0.7Th0.3Ni1C2,7.2
5666,Na0.28Pb0.72,7.2
3964,La0.1Ce0.9Ru2,7.194
415,La0.05Ce0.95Ru2,7.181
5083,In0.005Pb0.995,7.181
3225,Mo0.61Ru0.39,7.18
4679,La1Fe0.95Ir0.05As1O1,7.18
5113,Tc0.4W0.6,7.18
3307,In0.5Sn0.5,7.175
5509,In0.01Pb0.99,7.173
1913,Pb0.9Sn0.1,7.17
3879,Ba1Fe1.866Pd0.134As2,7.16
1368,Ti0.6V0.4,7.15
2671,In0.02Pb0.98,7.15
2179,Pb0.9848Tl0.0152,7.135
1473,Hg0.0307Pb0.9693,7.134
3823,Cd0.0263Pb0.9737,7.124
5559,Pb0.9Zn0.1,7.12
1671,La1Bi1S2F0.2O0.8,7.11
4687,La2.9579Ce0.0421In1,7.11
3066,In0.0293Pb0.9707,7.109
892,Th1.2Sc0.8C3,7.1
1152,Mg1C1Ni2.6Co0.4,7.1
1343,Ba8Si43Ge3,7.1
2393,Nd1Fe0.95Rh0.05As1O1,7.1
3391,Ta0.745Zr0.255,7.1
3815,Tb0.2Er0.8Ni2B2C1,7.1
4268,Sn0.65Tl0.35,7.1
5127,Ba1Fe1.24Ru0.76As2,7.1
1774,In0.05Pb0.95,7.091
3384,In0.04Pb0.96,7.075
1381,Ti0.615V0.385,7.07
1610,In0.06Pb0.94,7.061
1265,Pb0.96Tl0.04,7.06
296,Pr0.8Sr0.2Fe0.95Co0.05As1O1,7.05
2855,Re0.83Ti0.17,7.05
4824,Pb0.28Sn0.72,7.05
1988,Hf1V1.85Fe0.15,7.04
1588,In0.087Pb0.913,7.035
4942,Li2Pd2.4Ni0.6B1,7.033333333
715,Sc0.5V0.5,7.03
4296,In0.08Pb0.92,7.025
2488,Y0.78Gd0.22Ni2B2C1,7.02
764,La2.96Ce0.04In1,7.01
1076,Bi0.6Sn0.4,7
1499,La1.869Ba0.131Cu0.99Ni0.01O4,7
1512,Sr1Fe1.6Pt0.4As2,7
1923,Ba1Pt3Au1Ge12,7
2054,Ba0.833K0.167Fe2As2,7
2584,Rh0.4Zr0.6,7
2870,C3Er0.8Th1.2,7
3205,Y1Ni1.9Ru0.1B2C1,7
3495,Th1.2Er0.8C3,7
3847,La1Fe1As1F0.055O0.945,7
3862,C1Hf0.25Nb0.75,7
4912,Ho1Ni1.99Fe0.01B2C1,7
5311,Sr2Cu1C0.96B0.04O5,7
5551,Nb0.93Tc0.07,7
700,Nb0.7Ta0.3,6.985
4338,Nd1Fe1As0.2P0.8F0.1O0.9,6.98
1578,Sc4.5Dy0.5Ir4Si10,6.95
1581,Cr0.071Nb0.929,6.95
2844,In0.2Pb0.8,6.95
2856,Nb0.9V0.1,6.95
2500,Lu0.65Er0.35Ru1B2,6.94
3313,Sc0.4V0.6,6.94
1850,Ba0.1K0.9Fe2As2,6.93
4435,Mg1C1Ni2.999Fe0.001,6.93
1594,Mg1C1Ni2.995Ru0.005,6.92
2294,Cd0.1Pd0.9,6.92
2878,La2.9745Gd0.0255In1,6.92
2318,Ti0.5V0.5,6.905
1003,Y4Dy1Os4Ge10,6.9
1997,Bi0.25Pb0.75,6.9
3837,V3Ga0.78Sn0.22,6.9
3855,Mo1.965Zr0.035B1C1,6.9
3993,Mo0.39Ru0.61,6.9
2942,Pb0.89Tl0.11,6.88
4284,Mg1C1Ni2.7Fe0.3,6.88
4380,Er0.9Gd0.1Rh4B4,6.88
2747,Er0.91Gd0.09Rh4B4,6.87
127,Re0.6W0.4,6.866666667
481,Pr0.8Sr0.2Fe0.9Co0.1As1O1,6.86
1746,Ti0.106V0.894,6.86
1838,Hf0.4Ta0.6,6.85
210,Nb0.63Ta0.37,6.84
5017,Sc0.6V0.4,6.84
5434,Mo1.8W0.2B1C1,6.82
389,Re0.92V0.08,6.8
696,C3Er0.1Th1.9,6.8
733,Nb0.64Ta0.36,6.8
1619,In0.1Pb0.9,6.8
1910,La1Fe1P1F0.06O0.94,6.8
2109,Nb3Sn0.3Sb0.7,6.8
2186,La0.92Tm0.08Ru3Si2,6.8
2266,Th1.9Er0.1C3,6.8
2819,Y0.9La0.1B6,6.8
3048,Th1.6Sc0.4C3,6.8
3193,Mg1C1Ni2.97Cu0.03,6.8
3880,Re0.67Zr0.33,6.8
4112,Nb3Sn0.56Ge0.44,6.8
4521,Fe1Te0.88S0.12,6.8
5377,Cu0.1Sn0.9,6.8
1546,Ag0.9Sn1.1Se1.8S0.2,6.79
3040,Bi0.85Sb0.15,6.79
1882,Sc0.3V0.7,6.76
3959,Er1Rh2Ir2B4,6.76
431,Y1Ni1.8Co0.2B2C1,6.75
2406,Lu2Ir3Si4.95Ge0.05,6.75
3115,Re0.35W0.65,6.75
4842,Hg0.15Pb0.85,6.75
5425,Nb0.25Re0.75,6.75
4428,Pb0.85Tl0.15,6.73
375,Mg1C1Ni2.99Ru0.01,6.715
68,Ir0.26Mo0.74,6.7
307,Fe1Te0.95Se0.05,6.7
331,Th1.8Sc0.2C3,6.7
3251,Mo1.9Nb0.1B1C1,6.7
2106,Hf0.32Ta0.68,6.68
2537,Cr0.05Nb0.95,6.66
625,Tm1Ni1.9Fe0.1B2C1,6.64
975,Ho0.95La0.05Ni2B2C1,6.62
2379,Cu0.14Sn0.86,6.62
3594,La1Ru2.94Co0.06Si2,6.62
4242,Hf0.25Zr0.75,6.62
556,Mg0.1Pb0.9,6.61
2437,Re0.5W0.5,6.61
3267,Hf0.52Ta0.48,6.61
294,Ir0.42Ta0.58,6.6
1226,C1Hf0.25Mo0.75,6.6
1884,Lu5Ir4Si8Ge2,6.6
2624,Nb3Rh0.5Au0.5,6.6
3468,La1Fe0.875Co0.125As1O1,6.6
3904,H0.94Pd1,6.6
3937,La1.85Sr0.15Cu0.976Zn0.024O4,6.6
5005,Mo0.75Rh0.25,6.6
5421,Nb5Si2.2B0.8,6.6
5558,N1Nb0.9V0.1,6.6
1028,Li2B1Pd2.7Pt0.3,6.59
3279,Lu4Sc1Ir4Si10,6.59
763,Li2Pd2.55Ni0.45B1,6.58
5280,Hf0.2Ta0.8,6.58
4905,B2Nb0.4,6.57
4288,Nb0.6Ta0.4,6.56
1211,Rh0.25Zr0.75,6.556666667
254,Mo0.1Nb0.9,6.55
